dataset,model,seed,split_seed,train_split,val_split,test_split,Accuracy,Statistical Parity Difference,Equal Opportunity Difference,Overall Accuracy Equality Difference,Treatment Equality Difference,diagnostics_n_test,diagnostics_n_S0,diagnostics_n_S1,diagnostics_n_pos_S0,diagnostics_n_pos_S1,diagnostics_TPR_denom_S0,diagnostics_TPR_denom_S1,diagnostics_FPR_denom_S0,diagnostics_FPR_denom_S1,diagnostics_pred_pos_overall,diagnostics_pred_pos_S0,diagnostics_pred_pos_S1,diagnostics_TPR_S0,diagnostics_TPR_S1,diagnostics_FPR_S0,diagnostics_FPR_S1
bail,GIN,2,42,0.80,0.10,0.10,0.9291,0.0688,0.0483,0.0154,0.2147,1889,906,983,374,342,374,342,532,641,0.3494,0.3852,0.3164,0.8904,0.8421,0.0301,0.0359
bail,GIN,3,42,0.80,0.10,0.10,0.9095,0.0598,0.0326,0.0191,0.0104,1889,906,983,374,342,374,342,532,641,0.4071,0.4382,0.3784,0.9332,0.9006,0.0902,0.0998
bail,GIN,4,42,0.80,0.10,0.10,0.8280,0.0486,0.0335,0.0337,0.0327,1889,906,983,374,342,374,342,532,641,0.5045,0.5298,0.4812,0.9545,0.9211,0.2312,0.2465
bail,GIN,5,42,0.80,0.10,0.10,0.4415,0.0075,0.0058,0.0615,0.0035,1889,906,983,374,342,374,342,532,641,0.9354,0.9393,0.9318,1.0000,0.9942,0.8966,0.8986
bail,GIN,6,42,0.80,0.10,0.10,0.9317,0.0691,0.0407,0.0082,0.1000,1889,906,983,374,342,374,342,532,641,0.3393,0.3753,0.3062,0.8770,0.8363,0.0226,0.0234
bail,GIN,7,42,0.80,0.10,0.10,0.9195,0.0808,0.0472,0.0083,0.3182,1889,906,983,374,342,374,342,532,641,0.3917,0.4338,0.3530,0.9332,0.8860,0.0827,0.0686
bail,GIN,8,42,0.80,0.10,0.10,0.9264,0.0628,0.0468,0.0184,1.5909,1889,906,983,374,342,374,342,532,641,0.3404,0.3731,0.3103,0.8743,0.8275,0.0207,0.0343
bail,GIN,9,42,0.80,0.10,0.10,0.9142,0.0647,0.0438,0.0227,0.0874,1889,906,983,374,342,374,342,532,641,0.4023,0.4360,0.3713,0.9385,0.8947,0.0827,0.0920
bail,GIN,10,42,0.80,0.10,0.10,0.5019,0.0381,0.0066,0.0304,0.0031,1889,906,983,374,342,374,342,532,641,0.8687,0.8885,0.8505,0.9920,0.9854,0.8158,0.7785
bail,GIN,11,42,0.80,0.10,0.10,0.9333,0.0676,0.0409,0.0136,0.0729,1889,906,983,374,342,374,342,532,641,0.3600,0.3951,0.3276,0.9064,0.8655,0.0357,0.0406
bail,GIN,12,42,0.80,0.10,0.10,0.8788,0.0588,0.0230,0.0145,0.0141,1889,906,983,374,342,374,342,532,641,0.4473,0.4779,0.4191,0.9412,0.9181,0.1523,0.1529
bail,GIN,13,42,0.80,0.10,0.10,0.8936,0.0551,0.0180,0.0136,0.0310,1889,906,983,374,342,374,342,532,641,0.4283,0.4570,0.4018,0.9332,0.9152,0.1222,0.1279
bail,GIN,14,42,0.80,0.10,0.10,0.8677,0.0702,0.0245,0.0062,0.0507,1889,906,983,374,342,374,342,532,641,0.4701,0.5066,0.4364,0.9572,0.9327,0.1898,0.1716
bail,GIN,15,42,0.80,0.10,0.10,0.8941,0.0602,0.0238,0.0126,0.0078,1889,906,983,374,342,374,342,532,641,0.4256,0.4570,0.3967,0.9332,0.9094,0.1222,0.1232
bail,GIN,16,42,0.80,0.10,0.10,0.9195,0.0492,0.0387,0.0295,0.7429,1889,906,983,374,342,374,342,532,641,0.3684,0.3940,0.3449,0.8984,0.8596,0.0395,0.0702
bail,GIN,17,42,0.80,0.10,0.10,0.8195,0.0516,0.0220,0.0224,0.0130,1889,906,983,374,342,374,342,532,641,0.5151,0.5419,0.4903,0.9519,0.9298,0.2538,0.2559
bail,GIN,18,42,0.80,0.10,0.10,0.8216,0.0471,0.0306,0.0332,0.0258,1889,906,983,374,342,374,342,532,641,0.5119,0.5364,0.4893,0.9545,0.9240,0.2425,0.2574
bail,GIN,19,42,0.80,0.10,0.10,0.8417,0.0757,0.0186,0.0034,0.0339,1889,906,983,374,342,374,342,532,641,0.4981,0.5375,0.4619,0.9572,0.9386,0.2425,0.2075
bail,GIN,20,42,0.80,0.10,0.10,0.7094,0.0424,0.0152,0.0282,0.0047,1889,906,983,374,342,374,342,532,641,0.6358,0.6578,0.6155,0.9626,0.9474,0.4436,0.4384
bail,GIN,21,42,0.80,0.10,0.10,0.8941,0.0516,0.0185,0.0168,0.0599,1889,906,983,374,342,374,342,532,641,0.4235,0.4503,0.3988,0.9278,0.9094,0.1147,0.1264
bail,GIN,22,42,0.80,0.10,0.10,0.8084,0.0413,0.0242,0.0353,0.0146,1889,906,983,374,342,374,342,532,641,0.5315,0.5530,0.5117,0.9599,0.9357,0.2669,0.2855
bail,GIN,23,42,0.80,0.10,0.10,0.8301,0.0532,0.0159,0.0169,0.0046,1889,906,983,374,342,374,342,532,641,0.5087,0.5364,0.4832,0.9545,0.9386,0.2425,0.2402
bail,GIN,24,42,0.80,0.10,0.10,0.8756,0.0759,0.0372,0.0079,0.1016,1889,906,983,374,342,374,342,532,641,0.4494,0.4890,0.4130,0.9465,0.9094,0.1673,0.1482
bail,GIN,25,42,0.80,0.10,0.10,0.8899,0.0563,0.0294,0.0207,0.0085,1889,906,983,374,342,374,342,532,641,0.4299,0.4592,0.4028,0.9358,0.9064,0.1241,0.1342
bail,GIN,26,42,0.80,0.10,0.10,0.7877,0.0293,0.0213,0.0452,0.0043,1889,906,983,374,342,374,342,532,641,0.5532,0.5684,0.5392,0.9599,0.9386,0.2932,0.3261
bail,GIN,27,42,0.80,0.10,0.10,0.7867,0.0404,0.0067,0.0239,0.0118,1889,906,983,374,342,374,342,532,641,0.5596,0.5806,0.5402,0.9599,0.9532,0.3139,0.3198
bail,GIN,28,42,0.80,0.10,0.10,0.8936,0.0635,0.0265,0.0115,0.0342,1889,906,983,374,342,374,342,532,641,0.4272,0.4603,0.3967,0.9358,0.9094,0.1259,0.1232
bail,GIN,29,42,0.80,0.10,0.10,0.9153,0.0641,0.0389,0.0185,0.0452,1889,906,983,374,342,374,342,532,641,0.3949,0.4283,0.3642,0.9278,0.8889,0.0771,0.0842
bail,GIN,30,42,0.80,0.10,0.10,0.5490,0.0341,0.0139,0.0374,0.0055,1889,906,983,374,342,374,342,532,641,0.8068,0.8245,0.7904,0.9759,0.9620,0.7180,0.6989
bail,GIN,31,42,0.80,0.10,0.10,0.9322,0.0756,0.0417,0.0051,0.6405,1889,906,983,374,342,374,342,532,641,0.3547,0.3940,0.3184,0.8984,0.8567,0.0395,0.0312
bail,GIN,32,42,0.80,0.10,0.10,0.8597,0.0536,0.0235,0.0193,0.0011,1889,906,983,374,342,374,342,532,641,0.4621,0.4901,0.4364,0.9358,0.9123,0.1767,0.1825
bail,GIN,33,42,0.80,0.10,0.10,0.8465,0.0393,0.0116,0.0256,0.0400,1889,906,983,374,342,374,342,532,641,0.4817,0.5022,0.4629,0.9385,0.9269,0.1955,0.2153
bail,GIN,34,42,0.80,0.10,0.10,0.7110,0.0324,0.0184,0.0400,0.0049,1889,906,983,374,342,374,342,532,641,0.6310,0.6479,0.6155,0.9599,0.9415,0.4286,0.4415
bail,GIN,35,42,0.80,0.10,0.10,0.9068,0.0526,0.0240,0.0200,0.0668,1889,906,983,374,342,374,342,532,641,0.4108,0.4382,0.3856,0.9305,0.9064,0.0921,0.1076
bail,GIN,36,42,0.80,0.10,0.10,0.9227,0.0763,0.0614,0.0191,0.3101,1889,906,983,374,342,374,342,532,641,0.3632,0.4029,0.3266,0.9064,0.8450,0.0489,0.0499
bail,GIN,37,42,0.80,0.10,0.10,0.8703,0.0637,0.0230,0.0096,0.0275,1889,906,983,374,342,374,342,532,641,0.4558,0.4890,0.4252,0.9412,0.9181,0.1711,0.1622
bail,GIN,38,42,0.80,0.10,0.10,0.9333,0.0646,0.0422,0.0158,0.7587,1889,906,983,374,342,374,342,532,641,0.3494,0.3830,0.3184,0.8930,0.8509,0.0244,0.0343
bail,GIN,39,42,0.80,0.10,0.10,0.9227,0.0631,0.0450,0.0234,0.0119,1889,906,983,374,342,374,342,532,641,0.3833,0.4161,0.3530,0.9251,0.8801,0.0583,0.0718
bail,GIN,40,42,0.80,0.10,0.10,0.8523,0.0745,0.0359,0.0102,0.0781,1889,906,983,374,342,374,342,532,641,0.4833,0.5221,0.4476,0.9599,0.9240,0.2143,0.1934
bail,GIN,41,42,0.80,0.10,0.10,0.9238,0.0596,0.0441,0.0235,0.3732,1889,906,983,374,342,374,342,532,641,0.3663,0.3974,0.3377,0.9037,0.8596,0.0414,0.0593
bail,GIN,42,42,0.80,0.10,0.10,0.8947,0.0593,0.0235,0.0137,0.0058,1889,906,983,374,342,374,342,532,641,0.4272,0.4581,0.3988,0.9358,0.9123,0.1222,0.1248
bail,GIN,43,42,0.80,0.10,0.10,0.9195,0.0629,0.0372,0.0168,0.0364,1889,906,983,374,342,374,342,532,641,0.3812,0.4139,0.3510,0.9144,0.8772,0.0620,0.0702
bail,GIN,44,42,0.80,0.10,0.10,0.8010,0.0380,0.0125,0.0304,0.0056,1889,906,983,374,342,374,342,532,641,0.5431,0.5629,0.5249,0.9599,0.9474,0.2838,0.2995
bail,GIN,45,42,0.80,0.10,0.10,0.8285,0.0431,0.0281,0.0348,0.0126,1889,906,983,374,342,374,342,532,641,0.5019,0.5243,0.4812,0.9492,0.9211,0.2256,0.2465
bail,GIN,46,42,0.80,0.10,0.10,0.9280,0.0778,0.0418,0.0068,0.3429,1889,906,983,374,342,374,342,532,641,0.3812,0.4216,0.3438,0.9278,0.8860,0.0658,0.0546
bail,GIN,47,42,0.80,0.10,0.10,0.9232,0.0627,0.0526,0.0266,0.2751,1889,906,983,374,342,374,342,532,641,0.3658,0.3985,0.3357,0.9064,0.8538,0.0414,0.0593
bail,GIN,48,42,0.80,0.10,0.10,0.6718,0.0537,0.0139,0.0177,0.0087,1889,906,983,374,342,374,342,532,641,0.6840,0.7119,0.6582,0.9759,0.9620,0.5263,0.4961
bail,GIN,49,42,0.80,0.10,0.10,0.9010,0.0745,0.0421,0.0099,0.1539,1889,906,983,374,342,374,342,532,641,0.4060,0.4448,0.3703,0.9251,0.8830,0.1071,0.0967
bail,GIN+PFR,0,42,0.80,0.10,0.10,0.6935,0.0483,0.0091,0.0185,0.0001,1889,906,983,374,342,374,342,532,641,0.6559,0.6810,0.6328,0.9652,0.9561,0.4812,0.4602
bail,GIN+PFR,5,42,0.80,0.10,0.10,0.4404,0.0075,0.0058,0.0614,0.0035,1889,906,983,374,342,374,342,532,641,0.9365,0.9404,0.9329,1.0000,0.9942,0.8985,0.9002
bail,GIN+PFR,10,42,0.80,0.10,0.10,0.5627,0.0405,0.0066,0.0279,0.0035,1889,906,983,374,342,374,342,532,641,0.8078,0.8289,0.7884,0.9920,0.9854,0.7143,0.6833
bail,GIN+PFR,15,42,0.80,0.10,0.10,0.8269,0.0727,0.0269,0.0060,0.0457,1889,906,983,374,342,374,342,532,641,0.5140,0.5519,0.4791,0.9626,0.9357,0.2632,0.2356
bail,GIN+PFR,20,42,0.80,0.10,0.10,0.8909,0.0676,0.0370,0.0123,0.0694,1889,906,983,374,342,374,342,532,641,0.4119,0.4470,0.3795,0.9171,0.8801,0.1165,0.1123
bail,GIN+PFR,25,42,0.80,0.10,0.10,0.8994,0.0658,0.0299,0.0109,0.0524,1889,906,983,374,342,374,342,532,641,0.4161,0.4503,0.3845,0.9305,0.9006,0.1128,0.1092
bail,GIN+PFR,30,42,0.80,0.10,0.10,0.9169,0.0586,0.0333,0.0197,0.0517,1889,906,983,374,342,374,342,532,641,0.3933,0.4238,0.3652,0.9251,0.8918,0.0714,0.0842
bail,GIN+PFR,35,42,0.80,0.10,0.10,0.8597,0.0579,0.0124,0.0066,0.0175,1889,906,983,374,342,374,342,532,641,0.4621,0.4923,0.4344,0.9305,0.9181,0.1842,0.1763
bail,GIN+PFR,40,42,0.80,0.10,0.10,0.6998,0.0504,0.0139,0.0211,0.0089,1889,906,983,374,342,374,342,532,641,0.6559,0.6821,0.6317,0.9759,0.9620,0.4756,0.4555
bail,GIN+PFR,45,42,0.80,0.10,0.10,0.8661,0.0624,0.0308,0.0177,0.0495,1889,906,983,374,342,374,342,532,641,0.4653,0.4978,0.4354,0.9519,0.9211,0.1786,0.1763
bail,GIN+PFR,50,42,0.80,0.10,0.10,0.5061,0.0081,0.0037,0.0583,0.0007,1889,906,983,374,342,374,342,532,641,0.8655,0.8698,0.8616,0.9920,0.9883,0.7838,0.7941
credit,GAT,0,,,,,0.7661,0.0322,0.0293,0.0876,0.1137,3001,2730,271,2151,186,2151,186,579,85,0.9707,0.9678,1.0000,0.9707,1.0000,0.9568,1.0000
credit,GAT,1,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,2,,,,,0.2306,0.0132,0.0149,0.0913,0.0000,3001,2730,271,2151,186,2151,186,579,85,0.0120,0.0132,0.0000,0.0149,0.0000,0.0069,0.0000
credit,GAT,3,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,4,,,,,0.4508,0.1234,0.1415,0.0494,0.7633,3001,2730,271,2151,186,2151,186,579,85,0.3669,0.3780,0.2546,0.3942,0.2527,0.3178,0.2588
credit,GAT,5,,,,,0.7784,0.0004,0.0005,0.1012,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9997,0.9996,1.0000,0.9995,1.0000,1.0000,1.0000
credit,GAT,6,,,,,0.2213,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
credit,GAT,7,,,,,0.2383,0.0223,0.0260,0.0829,0.0000,3001,2730,271,2151,186,2151,186,579,85,0.0203,0.0223,0.0000,0.0260,0.0000,0.0086,0.0000
credit,GAT,8,,,,,0.5625,0.1069,0.1488,0.0915,3.3284,3001,2730,271,2151,186,2151,186,579,85,0.5005,0.4908,0.5978,0.5286,0.6774,0.3506,0.4235
credit,GAT,9,,,,,0.2306,0.0132,0.0149,0.0913,0.0000,3001,2730,271,2151,186,2151,186,579,85,0.0120,0.0132,0.0000,0.0149,0.0000,0.0069,0.0000
credit,GAT,10,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,11,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,12,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,13,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,14,,,,,0.7784,0.0048,0.0033,0.1012,0.0122,3001,2730,271,2151,186,2151,186,579,85,0.9957,0.9952,1.0000,0.9967,1.0000,0.9896,1.0000
credit,GAT,15,,,,,0.4998,0.0066,0.0106,0.0265,1.8315,3001,2730,271,2151,186,2151,186,579,85,0.4598,0.4604,0.4539,0.4733,0.4839,0.4128,0.3882
credit,GAT,16,,,,,0.2213,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
credit,GAT,17,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,18,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,19,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,20,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,21,,,,,0.7754,0.0030,0.0061,0.1060,0.0062,3001,2730,271,2151,186,2151,186,579,85,0.9953,0.9956,0.9926,0.9954,0.9892,0.9965,1.0000
credit,GAT,22,,,,,0.7204,0.0566,0.0621,0.0537,0.2988,3001,2730,271,2151,186,2151,186,579,85,0.9190,0.9139,0.9705,0.9056,0.9677,0.9447,0.9765
credit,GAT,23,,,,,0.7541,0.0298,0.0275,0.0826,0.1581,3001,2730,271,2151,186,2151,186,579,85,0.9434,0.9407,0.9705,0.9456,0.9731,0.9223,0.9647
credit,GAT,24,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,25,,,,,0.2379,0.0281,0.0314,0.0792,18.5000,3001,2730,271,2151,186,2151,186,579,85,0.0367,0.0392,0.0111,0.0367,0.0054,0.0484,0.0235
credit,GAT,26,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,27,,,,,0.2213,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
credit,GAT,28,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,29,,,,,0.2263,0.0094,0.0114,0.0920,13.2500,3001,2730,271,2151,186,2151,186,579,85,0.0197,0.0205,0.0111,0.0167,0.0054,0.0345,0.0235
credit,GAT,31,,,,,0.3062,0.0877,0.0847,0.0406,10.0378,3001,2730,271,2151,186,2151,186,579,85,0.1536,0.1615,0.0738,0.1599,0.0753,0.1675,0.0706
credit,GAT,32,,,,,0.7784,0.0070,0.0049,0.1012,0.0102,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9996,0.9926,0.9995,0.9946,1.0000,0.9882
credit,GAT,33,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,34,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,35,,,,,0.3962,0.0592,0.0821,0.0177,2.4304,3001,2730,271,2151,186,2151,186,579,85,0.3196,0.3249,0.2657,0.3240,0.2419,0.3282,0.3176
credit,GAT,36,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,37,,,,,0.6471,0.1042,0.1407,0.0553,2.0042,3001,2730,271,2151,186,2151,186,579,85,0.6285,0.6190,0.7232,0.6657,0.8065,0.4456,0.5412
credit,GAT,38,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,39,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,40,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,41,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,42,,,,,0.2213,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
credit,GAT,43,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,44,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,45,,,,,0.4825,0.1615,0.1744,0.0599,1.2513,3001,2730,271,2151,186,2151,186,579,85,0.3572,0.3718,0.2103,0.4110,0.2366,0.2263,0.1529
credit,GAT,46,,,,,0.7781,0.0037,0.0028,0.1008,0.0104,3001,2730,271,2151,186,2151,186,579,85,0.9967,0.9963,1.0000,0.9972,1.0000,0.9931,1.0000
credit,GAT,47,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,48,,,,,0.2589,0.1092,0.0841,0.0845,8.7935,3001,2730,271,2151,186,2151,186,579,85,0.1516,0.1418,0.2509,0.1148,0.1989,0.2418,0.3647
credit,GAT,49,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT,50,,,,,0.3012,0.0484,0.0701,0.0177,3.6338,3001,2730,271,2151,186,2151,186,579,85,0.1879,0.1923,0.1439,0.1776,0.1075,0.2470,0.2235
credit,GAT+PFR,0,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+PFR,5,42,0.80,0.10,0.10,0.3635,0.0732,0.1113,0.0346,2.8623,3001,2730,271,2151,186,2151,186,579,85,0.2769,0.2835,0.2103,0.2780,0.1667,0.3040,0.3059
credit,GAT+PFR,10,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+PFR,15,42,0.80,0.10,0.10,0.3802,0.1664,0.1858,0.0488,2.0697,3001,2730,271,2151,186,2151,186,579,85,0.2916,0.3066,0.1402,0.3040,0.1183,0.3161,0.1882
credit,GAT+PFR,20,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+PFR,25,42,0.80,0.10,0.10,0.2323,0.0132,0.0186,0.0854,165.8333,3001,2730,271,2151,186,2151,186,579,85,0.0157,0.0168,0.0037,0.0186,0.0000,0.0104,0.0118
credit,GAT+PFR,30,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+PFR,35,42,0.80,0.10,0.10,0.7208,0.0743,0.0711,0.0541,0.4099,3001,2730,271,2151,186,2151,186,579,85,0.8807,0.8740,0.9483,0.8805,0.9516,0.8497,0.9412
credit,GAT+PFR,40,42,0.80,0.10,0.10,0.6994,0.1101,0.1120,0.1199,0.1443,3001,2730,271,2151,186,2151,186,579,85,0.8714,0.8813,0.7712,0.8754,0.7634,0.9033,0.7882
credit,GAT+PFR,45,42,0.80,0.10,0.10,0.4848,0.0699,0.0721,0.0349,2.2605,3001,2730,271,2151,186,2151,186,579,85,0.4788,0.4725,0.5424,0.4709,0.5430,0.4784,0.5412
credit,GAT+PFR,50,42,0.80,0.10,0.10,0.7021,0.0232,0.0230,0.0700,0.2374,3001,2730,271,2151,186,2151,186,579,85,0.9014,0.8993,0.9225,0.8856,0.9086,0.9499,0.9529
credit,GAT+FAME,0,,,,,0.7784,0.0004,0.0005,0.1012,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9997,0.9996,1.0000,0.9995,1.0000,1.0000,1.0000
credit,GAT+FAME,1,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,2,,,,,0.7751,0.0040,0.0051,0.0975,0.0190,3001,2730,271,2151,186,2151,186,579,85,0.9963,0.9960,1.0000,0.9949,1.0000,1.0000,1.0000
credit,GAT+FAME,3,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,4,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,5,,,,,0.7757,0.0033,0.0042,0.0983,0.0155,3001,2730,271,2151,186,2151,186,579,85,0.9970,0.9967,1.0000,0.9958,1.0000,1.0000,1.0000
credit,GAT+FAME,6,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,7,,,,,0.7784,0.0004,0.0005,0.1012,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9997,0.9996,1.0000,0.9995,1.0000,1.0000,1.0000
credit,GAT+FAME,8,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,9,,,,,0.7601,0.0219,0.0204,0.0892,0.0948,3001,2730,271,2151,186,2151,186,579,85,0.9727,0.9707,0.9926,0.9689,0.9892,0.9775,1.0000
credit,GAT+FAME,10,,,,,0.7721,0.0081,0.0098,0.0942,0.0363,3001,2730,271,2151,186,2151,186,579,85,0.9927,0.9919,1.0000,0.9902,1.0000,0.9983,1.0000
credit,GAT+FAME,11,,,,,0.6401,0.1398,0.1675,0.1439,0.1408,3001,2730,271,2151,186,2151,186,579,85,0.7507,0.7634,0.6236,0.7643,0.5968,0.7599,0.6824
credit,GAT+FAME,12,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,13,,,,,0.7771,0.0026,0.0028,0.0997,0.0104,3001,2730,271,2151,186,2151,186,579,85,0.9977,0.9974,1.0000,0.9972,1.0000,0.9983,1.0000
credit,GAT+FAME,14,,,,,0.7784,0.0011,0.0009,0.1012,0.0035,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9989,1.0000,0.9991,1.0000,0.9983,1.0000
credit,GAT+FAME,15,,,,,0.7734,0.0055,0.0039,0.0998,0.0231,3001,2730,271,2151,186,2151,186,579,85,0.9913,0.9908,0.9963,0.9907,0.9946,0.9914,1.0000
credit,GAT+FAME,16,,,,,0.7404,0.0412,0.0391,0.0757,0.1996,3001,2730,271,2151,186,2151,186,579,85,0.9404,0.9366,0.9779,0.9340,0.9731,0.9465,0.9882
